vowel,F3,F2,F1
u,2621.6146283656144,1106.197013996622,449.15026643927536
u,2745.93943320456,1111.7130412924962,437.0654374879703
u,2680.477531245424,1109.2749291225362,486.17967194504683
u,2770.1063468798175,1068.4280813095622,468.1571592246464
u,2968.5073106147506,1155.6480326105432,471.5657338734975
u,2834.2244564972075,1184.5574607889318,483.6856349227053
u,2812.50448211784,1164.0424826323522,434.1761073407398
u,2529.5652267424666,1113.6797004480716,460.57622228647983
u,2660.6203001820622,1150.628360007981,416.24728069094414
u,2661.869893984095,1078.2062061455117,421.4468740319674
u,2939.4044652440775,1029.9041299063515,445.4975956847886
u,2859.166231879852,1140.6940052244374,433.56739071567506
u,2828.330399366392,1121.0105924458667,512.5431661504582
u,2790.2388518973407,1097.1963893859636,439.34328008410927
u,2633.2247195688255,1059.3762574753844,490.4667177792786
u,2737.4573858785025,1136.2299035996039,493.7519824195614
u,2412.480028553129,1175.6577754996956,460.2713591254275
u,2794.4928648218306,1059.230721998409,441.6698950556065
u,2801.8496754319262,1236.7490284683138,482.026040529102
u,2908.0602595039854,1094.3919298180565,445.22531304575983
u,2628.2249228715727,1078.022876710508,411.88864315873644
u,2635.8672798595735,1074.0404881276936,454.9755298976384
u,2753.0168275079423,1125.025410491565,458.6574627024341
u,2655.487657942628,996.52443495958,445.7966674371788
u,2602.017375296302,1130.750187842393,479.8681457541203
u,2863.3495934204466,1146.8216386710621,455.9355843713654
u,2663.6225764211713,1063.7225728598946,424.40289986398983
u,2870.63599354445,1095.347215154369,430.3964902614009
u,2621.9773043716255,1057.0997165321014,459.98741193109714
u,2880.9762286339164,1085.773577384844,407.3043558357152
u,2709.1295891670175,1096.37028701963,453.83808070002976
u,2649.1946854844477,1117.0135092101027,460.51793859266957
u,2731.604454543181,1127.7984352197238,449.13533670875677
u,2668.4594096684355,1181.2518117495933,471.83720665296926
u,2848.0848738339278,1172.7422783397074,471.07041894533916
u,2861.9571518718712,1017.7411797956181,463.68533136230883
u,2710.013250346891,1197.6920460222145,480.2894649548857
u,2648.7866201590327,1125.5968772587387,462.84828660266004
u,2797.129823483567,1048.7089535670505,467.26237787721726
u,2703.800302984834,1120.6053494640719,442.3753604604462
u,2654.9926113115152,1169.8547716252604,434.8669835360933
u,2601.2920856574997,1102.1501355388393,441.2851158894823
u,2613.972334538062,1110.8054474092582,424.45873858406
u,2597.16116437556,1218.4887809565314,469.54495260333874
u,2632.9074615770896,1128.1063830742073,472.0202344468432
u,2870.98617194734,1097.9746293725157,481.4106222786378
u,2456.242437722363,1046.6389757912145,462.76084866985167
u,2780.0773856114656,1054.6240286063075,464.9536887994895
u,2649.689845992017,1089.6980100439491,482.518558725262
u,2859.297202699516,1049.9124169131796,434.7360789466386
u,2678.772038158084,1103.522266860196,443.9012296872097
u,2877.3078540528545,1124.1932887543976,468.31965327161817
u,2561.8008151417753,1169.4928121354537,394.27712552957615
u,2849.0570830404013,1156.62072350631,449.0763927519708
u,2909.070472208585,1101.5138601992724,460.4328075913648
u,2781.4305616775264,1281.0582638775609,489.854758190505
u,2830.8796916974916,1054.567552115284,462.2953864947543
u,2623.8052801665067,1150.4216243123753,462.22371709311494
u,2581.2216603128,1109.4821332338722,439.50586907001076
u,2755.6788182679097,1057.5359782708197,459.63084118563063
u,2837.626753619624,1102.0688774461378,450.0291142683937
u,2762.798023229608,1143.519339798805,433.5901439562136
u,2770.6447291559366,1177.7941302507113,472.1654273072006
u,2742.897879556743,1140.3454972451138,469.38479366755655
u,2838.0549516776045,993.1777784931924,423.3481817324281
u,2872.410386191833,1021.8333255170804,468.21531168975577
u,2686.857209537584,1049.9605441808212,467.0244619265345
u,2762.491331633241,1221.596431528325,444.66058285590134
u,2931.9350589194596,1124.4713660197333,443.82954781859473
u,2844.296953065483,1136.2570523710808,459.82260361699224
u,2771.4158899932554,1072.0164665347343,440.04818547540907
u,2838.853717270238,1092.6273468066915,457.1620951901833
u,2773.2656032453797,1119.6571810493053,426.1969574911452
u,2910.894972822702,1111.6953138925126,454.3491076182317
u,2793.918191206963,1118.0689561972213,476.60408872378866
u,2808.569267166641,1144.6610041520437,490.0053101364465
u,2855.8356570717806,1096.1331363268469,433.22941846803667
u,2963.0713673383675,1091.865783622572,448.14218486337603
u,2497.502607670713,1123.7006390684942,462.416947560739
u,2527.8080324678835,1130.043390827858,447.56649541990197
u,3102.900577246729,1073.5427941369796,449.01231302606067
u,2615.374351333215,1175.602677787569,450.4447955170339
u,2635.8679894725683,1144.05926429811,427.3209001322674
u,2820.4838671995435,1203.4223343421975,472.0036497635653
u,2822.2325947485447,1153.0708269841384,498.23779925810317
u,2900.4529990326128,1129.2917521555846,479.74430764459623
u,2613.8483989426463,1147.8902208887896,435.922490461333
u,2684.809684252125,934.6884398233361,468.2128106824833
u,2646.9505024809328,1166.3907731400466,467.954920413394
u,2888.7201136004473,1045.1312909068422,482.83095955281357
u,3022.975855091685,1147.219746071237,477.13850974948804
u,2758.1924822470073,1076.0120498737635,476.4693649534996
u,2529.043162002517,1081.919029348125,418.35424638636164
u,2638.7749904021625,1140.4729913271192,470.59877798425964
u,2741.962447864476,1114.414654921926,415.7194070200164
u,2684.0521081319275,1067.3553237444546,443.8745801026913
u,2816.9923773535306,1057.4569702105816,445.1225744895759
u,2449.5932806492237,1088.7496942842167,434.03412827997244
u,2745.8310004983086,1052.4512804174788,461.3992445353545
u,2715.214222218485,1197.3803079605882,470.4111526514008
u,2483.429520927105,1035.1148913633253,460.267023806374
u,2607.843293057305,940.9976442294692,489.9720879024844
u,2833.4906343118146,1133.7839722604203,445.0619361064425
u,2793.484798435608,1066.0840920867963,463.701475039996
u,2609.1102438668618,1188.7749368932198,422.96306878882166
u,2903.514813685606,1107.1500994979574,447.7667324569013
u,2757.837649541892,1145.5174773965946,490.3668376071364
u,2777.8223084135107,1055.789041289259,460.27671134042487
u,2983.4464751135793,1179.4592142245724,479.85612182295404
u,2843.8102000017366,1143.6446175060114,485.5934234520015
u,2672.5560135525293,1030.131494865931,460.5836303419156
u,2623.195718008151,1046.7101032654105,442.46960666730695
u,3074.8666791799815,1112.5208860326904,467.30578484448466
u,2567.8418861421683,1003.1326490267072,440.2027418404234
u,2931.673246277296,1123.4687195007277,472.7377573486488
u,2835.9989058608817,1072.3279467661453,490.85381015218877
u,2648.463560806367,1182.694337849256,469.1508344833061
u,2490.3480751568154,1063.6724758653204,418.0356606705852
u,2894.078831659608,1103.6333680006674,407.8595410031525
u,2786.3833860751633,1075.3216745030454,424.9466556269852
u,2964.4618282054694,1110.927544101836,452.2657493169095
u,2680.3786612001622,1021.3913093290331,429.0606027545447
u,2910.7123703316674,1078.817971444339,459.50645373650104
u,2455.4378073795033,1032.1754150222982,472.99519733112555
u,2786.652083195567,1201.8739797295184,489.82084781093664
u,2703.4502745127006,1131.1306844504081,451.73395098537446
u,3015.995242698835,1168.4830619568952,462.8942728351854
u,2762.403986831841,1184.8279783711043,472.3013115912628
u,2948.1423813343345,983.8009520741972,469.5851886013974
u,2664.5142822548205,1202.0398838164465,494.4898498710066
u,2739.4902968946035,1189.8436115793095,499.92247823382803
u,2745.175112385901,1241.57434092686,458.2807205462299
u,2705.6642600415644,1152.839460519285,450.8805027202839
u,2746.6702143399516,1182.8712519288129,459.44107265838636
u,2503.2063168106265,1125.2943961786682,443.02006236074754
u,2853.325830760029,1143.4644817994001,492.76863799042167
u,2859.105042133401,1165.235996672108,443.64422935483947
u,2844.9451533130264,1213.756933737156,443.1954845967862
u,2981.1142113936808,1074.6484074611265,439.4472599261031
u,2775.505410628774,1144.5540504911166,479.9246653451635
u,2603.478988959265,1129.0083403732995,443.2665225844536
u,2531.3898814823488,1053.6873185668137,441.76683660131397
u,2806.3281381782053,1168.659804884544,425.1899078443626
u,2783.1306768979516,1039.9874252361574,473.4375101368713
u,2649.8415930477377,1046.9140717542139,477.35230062722684
u,2654.7383337053834,1087.5429916877633,408.05125044058116
u,2864.4408986746603,1150.355195794593,459.1252575262562
u,2526.1033062696,1171.8176471029956,443.70925528301984
u,2673.0039156987445,1232.740434113864,442.8515436076932
u,2836.497212361824,1136.0555974800645,467.95445182659796
u,2773.5635741943292,1125.7954680443784,465.2410365620854
u,2727.900164437374,1188.4983926071186,428.87444012965653
u,2874.6843957241026,1150.4344120024873,475.02825983450975
u,2887.7469367297876,1099.8838834114213,416.1070449597732
u,2725.113978784044,1050.2365194762433,442.20383113375743
u,2565.0991096034177,1078.626696570978,445.3074862230798
u,2409.8673257574687,1143.6872605983465,509.956386641212
u,2817.9029362106176,1093.7884514014838,457.74357021923083
u,2677.430182549198,1109.9747975086495,458.1506642410193
u,2619.9866271430333,1197.9795834893678,424.86981029046075
u,2833.231838531813,1099.4088310907064,502.62409015575884
u,2781.613233947194,1085.1152190706255,453.3151197959283
u,2740.4572404755772,1041.8608141014488,441.4003443985439
u,2490.9089122130135,1054.0055263648312,461.15515375410735
u,2776.048937989658,995.6420343514488,455.8509914151356
u,2812.0463107749265,1095.999101315963,444.4545505793995
u,2678.6369634146567,1075.1228246375085,444.3870336684701
u,2758.770367077233,1232.4997745823837,441.932086907026
u,2691.49399498355,1102.1436888495184,443.22521573147714
u,2885.1837461318287,974.0085831248193,446.8121920398094
u,2846.9044034417548,1088.751289461528,440.16174589438583
u,2795.273486169501,1155.0754637556927,463.8340834676856
u,2625.433115795588,1130.2052333831339,449.77296855869355
u,2836.904306098981,1186.9500533883268,399.2020134569482
u,2750.1884769595026,1009.1006999836436,515.0390480333183
u,2670.983970003371,1146.2371216108518,458.18947807229716
u,2625.1781835866686,1054.0565691434472,495.3913370226624
u,2865.724529729384,1212.3830208276104,460.2726540418692
u,2774.3730082053908,1090.2376659975453,452.4114634385105
u,2592.52196198372,1109.6415630485703,440.88679064736175
u,2795.4310451059546,1114.3930645986566,465.60230290235785
u,2964.074019252638,1102.916083275451,476.3668847154862
u,3015.5439192137032,1177.1905930785515,485.4652445795387
u,2693.0603865275716,1117.6877788201207,428.74555909791286
u,2803.226544331884,1120.1639248131648,459.53668862233434
u,2875.468887292211,1038.270441061052,496.52010243412997
u,2858.316321075834,1101.0974726242284,455.5866559595908
u,2800.723583685245,1189.0270305715237,461.33189714393575
u,2754.6962258456592,1106.0010458888294,499.8974533864988
u,2684.555235673362,1103.3697051762963,492.5858482652898
u,2755.1037314965592,1167.822502017515,438.0861226940771
u,2706.9262476673007,1187.0149806238226,443.4780035232266
u,2714.3098563114927,1119.1818590067542,436.2989038120609
u,2678.4114662784555,1111.2231766708667,460.071345799017
u,2910.088138849478,1190.165510014482,439.35285218757906
u,2750.2159699961544,1142.2522190404684,493.8001743400916
u,2833.2535481581176,1121.0729654379763,474.2971511090014
u,2827.1378880954835,1053.7437853512886,463.42473228801884
u,2934.5402659553038,1093.5435385296562,461.97080044646384
u,2701.8358755273166,977.1592628677201,459.47254456753586
u,2776.2700465167804,1076.6847401538303,432.5010820230955
u,2614.5770666248595,1147.22136579149,504.2694435414265
u,2924.047759368818,1030.724883233112,478.6136967771386
u,2644.3125451080796,1072.82974479639,448.39766002655904
u,2831.55465539273,1157.9987490488093,456.75018691412885
u,2723.9135761671528,1130.6505718137776,472.0354746820814
u,2895.848865399229,1034.0384483531168,459.4596274485025
u,2588.9476665968814,1102.185439081747,453.80927714772656
u,2728.6070121788052,1060.814205431893,424.8666992458895
u,2448.5856682217373,1097.7522964768675,449.10852462113405
u,2642.5655243380766,1178.0708025714493,439.27589361304763
u,2928.7520607324814,1194.7173668708765,414.2268342871837
u,2747.633164518109,1082.9167688813116,392.17409946873875
u,2537.4453086428944,1147.8152199177432,505.3406228497235
u,2858.4412360141223,1122.880694106342,458.51042184156654
u,2965.1041535781296,1223.6902159081596,445.53196050491994
u,2461.5018378775676,989.0751426542661,489.3371687700675
u,2728.5647445491027,1115.1241155528442,417.9045597116434
u,2632.0014161761774,1088.6746850319819,463.7698908982054
u,2680.4925386785435,1047.6877275438508,440.9941875197721
u,2900.238209353284,1118.5243502330934,473.04899871962994
u,2612.079006362525,941.8012524316155,446.9947561570008
u,2616.496476682313,1124.2829278417014,534.4073592289983
u,2830.0639529092964,1256.1617988059377,472.05326450804034
u,2648.8630570119312,1124.2223633161789,499.8656558580134
u,2985.1926850469295,1073.2126104156198,464.8105658162989
u,2539.5477542049707,1150.5629415142016,494.6494903433328
u,2740.442575350365,1068.127030996603,467.2650053318201
u,2792.087522538913,1109.4831967096916,463.1015121035101
u,2711.2308191983134,1160.026509784509,475.89641986653965
u,2600.5606446280376,1049.1648691754876,453.1621071292404
u,2835.7624767213833,1113.1801721174675,444.23969808768504
u,2770.762668102257,1086.7227187963945,479.2071642621438
u,2780.545740995419,1087.580880143269,464.3133558184663
u,2914.8328221399347,1073.5279382708127,468.24097772880236
u,2725.364548441275,1128.590848533381,443.97773459037796
u,2750.0883704845446,1166.2072363535283,437.49568978040185
u,2553.203852120295,1033.6470800620953,432.13329493190565
u,2816.410459619322,1027.326252355933,452.16330183813596
u,2819.5510622277393,1128.0204130953098,450.151421409861
u,2761.108820317511,1110.9197794680006,453.85367007016913
u,2706.168352223986,1228.5073657703222,477.5736852452234
u,3074.229012969786,1077.5427869061423,457.05001660141704
u,2552.8318015984187,1060.271434184551,502.6489067618044
u,2663.61181086414,1211.0402918329814,430.4648361173965
u,2590.9381095904796,1086.146975038456,457.5369392974629
u,2861.232187242555,1129.9050655495412,449.44556484395457
u,2716.769063458649,1087.3717736818953,438.0086967742745
u,2613.5710684197284,1161.790585001696,417.0436149040721
u,2956.1738018756114,1086.0495690354767,441.27092748329994
u,2836.1620830028514,1187.0582162741282,484.6496645348108
u,2803.628267749965,1165.0492078071313,419.6063806045483
u,2663.6396734514956,1054.6578541836273,487.10545888138824
u,2682.5593809121583,1151.7087122622086,471.2979168301142
u,2617.0795264796166,1072.5705588988103,488.693116004198
u,2628.9527477924066,1111.8989354633002,441.0406774788081
u,2692.067038439256,1102.449552595659,441.0332135886726
u,2603.658879042704,1120.8166018569536,439.6132764682425
u,2624.1425792582068,1053.1173138104662,457.21201033669627
u,2864.0511985041785,1188.2357071562528,442.3401799264428
u,3029.055000988043,1049.4900564459494,483.8674386103746
u,2636.308009913388,1056.8814893396818,441.9078462017983
u,2727.827777072983,1137.043462449607,474.37347146991567
u,2605.9100491511763,1050.3213243650025,437.9631419873066
u,2719.7722854737813,1093.3889028684541,437.1934731454982
u,2771.8683051631488,1230.0069266605262,447.41678015088326
u,2675.717258450417,1135.9213017604213,446.17516610464054
u,2826.4808928749612,1065.300515450458,501.04714499389905
u,2782.147977501996,1070.7437320635117,445.4895254971802
